date,series_key,value
2024-07-10,interbank_3m,5.21
2024-07-10,interbank_6m,5.29
2024-07-10,interbank_on,4.87
2024-07-11,interbank_1m,4.88
2024-07-11,interbank_1w,4.67
2024-07-11,interbank_2w,4.82
2024-07-11,interbank_3m,5.24
2024-07-11,interbank_6m,5.41
2024-07-11,interbank_on,4.62
2024-07-12,interbank_1m,4.92
2024-07-12,interbank_1w,4.61
2024-07-12,interbank_2w,4.59
2024-07-12,interbank_3m,5.15
2024-07-12,interbank_6m,6.2
2024-07-12,interbank_on,4.45
2024-07-15,interbank_1m,4.79
2024-07-15,interbank_1w,4.53
2024-07-15,interbank_2w,4.56
2024-07-15,interbank_3m,5.21
2024-07-15,interbank_6m,6.2
2024-07-15,interbank_on,4.43
2024-07-16,interbank_1m,4.81
2024-07-16,interbank_1w,4.53
2024-07-16,interbank_2w,4.6
2024-07-16,interbank_3m,5.19
2024-07-16,interbank_6m,5.99
2024-07-16,interbank_on,4.44
2024-07-17,interbank_1m,4.68
2024-07-17,interbank_1w,4.64
2024-07-17,interbank_2w,4.71
2024-07-17,interbank_3m,5.23
2024-07-17,interbank_6m,5.92
2024-07-17,interbank_on,4.51
2024-07-18,interbank_1m,4.85
2024-07-18,interbank_1w,4.56
2024-07-18,interbank_2w,4.46
2024-07-18,interbank_3m,5.16
2024-07-18,interbank_6m,6.02
2024-07-18,interbank_on,4.43
2024-07-19,interbank_1m,4.81
2024-07-19,interbank_1w,4.57
2024-07-19,interbank_2w,4.68
2024-07-19,interbank_3m,5.17
2024-07-19,interbank_6m,5.84
2024-07-19,interbank_on,4.48
2024-07-22,interbank_1m,4.62
2024-07-22,interbank_1w,4.68
2024-07-22,interbank_2w,4.78
2024-07-22,interbank_3m,5.34
2024-07-22,interbank_6m,5.53
2024-07-22,interbank_on,4.56
2024-07-23,interbank_1m,4.89
2024-07-23,interbank_1w,4.77
2024-07-23,interbank_2w,4.75
2024-07-23,interbank_3m,5.26
2024-07-23,interbank_6m,5.0
2024-07-23,interbank_on,4.6
2024-07-24,interbank_1m,4.92
2024-07-24,interbank_1w,4.89
2024-07-24,interbank_2w,4.96
2024-07-24,interbank_3m,5.29
2024-07-24,interbank_6m,5.7
2024-07-24,interbank_on,4.77
2024-07-25,interbank_1m,4.87
2024-07-25,interbank_1w,4.96
2024-07-25,interbank_2w,4.95
2024-07-25,interbank_3m,5.48
2024-07-25,interbank_6m,5.95
2024-07-25,interbank_on,4.86
2024-07-26,interbank_1m,4.95
2024-07-26,interbank_1w,5.0
2024-07-26,interbank_2w,4.97
2024-07-26,interbank_3m,5.72
2024-07-26,interbank_6m,5.67
2024-07-26,interbank_on,4.94
2024-07-29,interbank_1m,4.73
2024-07-29,interbank_1w,5.01
2024-07-29,interbank_2w,4.92
2024-07-29,interbank_3m,4.96
2024-07-29,interbank_6m,6.4
2024-07-29,interbank_on,4.93
2024-07-30,interbank_1m,4.79
2024-07-30,interbank_1w,4.89
2024-07-30,interbank_2w,4.94
2024-07-30,interbank_3m,5.33
2024-07-30,interbank_6m,5.92
2024-07-30,interbank_on,4.75
2024-07-31,interbank_1m,4.71
2024-07-31,interbank_1w,4.85
2024-07-31,interbank_2w,4.77
2024-07-31,interbank_3m,5.34
2024-07-31,interbank_6m,6.25
2024-07-31,interbank_on,4.37
2024-08-01,interbank_1m,4.66
2024-08-01,interbank_1w,4.66
2024-08-01,interbank_2w,4.76
2024-08-01,interbank_3m,5.81
2024-08-01,interbank_6m,5.37
2024-08-01,interbank_on,4.6
2024-08-02,interbank_1m,4.66
2024-08-02,interbank_1w,4.82
2024-08-02,interbank_2w,4.76
2024-08-02,interbank_3m,5.48
2024-08-02,interbank_6m,6.13
2024-08-02,interbank_on,4.69
2024-08-05,interbank_1m,4.69
2024-08-05,interbank_1w,4.97
2024-08-05,interbank_2w,4.8
2024-08-05,interbank_3m,5.41
2024-08-05,interbank_6m,6.28
2024-08-05,interbank_on,4.93
2024-08-06,interbank_1m,4.8
2024-08-06,interbank_1w,4.9
2024-08-06,interbank_2w,4.75
2024-08-06,interbank_3m,5.27
2024-08-06,interbank_6m,5.86
2024-08-06,interbank_on,4.85
2024-08-07,interbank_1m,4.59
2024-08-07,interbank_1w,4.76
2024-08-07,interbank_2w,4.69
2024-08-07,interbank_3m,5.35
2024-08-07,interbank_6m,5.74
2024-08-07,interbank_on,4.65
2024-08-08,interbank_1m,4.6
2024-08-08,interbank_1w,4.45
2024-08-08,interbank_2w,4.52
2024-08-08,interbank_3m,5.07
2024-08-08,interbank_6m,5.76
2024-08-08,interbank_on,4.42
2024-08-09,interbank_1m,4.57
2024-08-09,interbank_1w,4.43
2024-08-09,interbank_2w,4.53
2024-08-09,interbank_3m,5.08
2024-08-09,interbank_6m,5.88
2024-08-09,interbank_on,4.35
2024-08-12,interbank_1m,4.42
2024-08-12,interbank_1w,4.49
2024-08-12,interbank_2w,4.37
2024-08-12,interbank_3m,4.88
2024-08-12,interbank_6m,5.93
2024-08-12,interbank_on,4.36
2024-08-13,interbank_1m,4.62
2024-08-13,interbank_1w,4.53
2024-08-13,interbank_2w,4.54
2024-08-13,interbank_3m,4.89
2024-08-13,interbank_6m,6.02
2024-08-13,interbank_on,4.4
2024-08-14,interbank_1m,4.7
2024-08-14,interbank_1w,4.64
2024-08-14,interbank_2w,4.62
2024-08-14,interbank_3m,5.29
2024-08-14,interbank_6m,6.09
2024-08-14,interbank_on,4.45
2024-08-15,interbank_1m,4.64
2024-08-15,interbank_1w,4.61
2024-08-15,interbank_2w,4.59
2024-08-15,interbank_3m,4.97
2024-08-15,interbank_6m,5.89
2024-08-15,interbank_on,4.52
2024-08-16,interbank_1m,4.52
2024-08-16,interbank_1w,4.59
2024-08-16,interbank_2w,4.7
2024-08-16,interbank_3m,4.84
2024-08-16,interbank_6m,5.89
2024-08-16,interbank_on,4.58
2024-08-19,interbank_1m,4.67
2024-08-19,interbank_1w,4.58
2024-08-19,interbank_2w,4.54
2024-08-19,interbank_3m,4.97
2024-08-19,interbank_6m,5.36
2024-08-19,interbank_on,4.57
2024-08-20,interbank_1m,4.79
2024-08-20,interbank_1w,4.57
2024-08-20,interbank_2w,4.52
2024-08-20,interbank_3m,4.99
2024-08-20,interbank_6m,5.62
2024-08-20,interbank_on,4.5
2024-08-21,interbank_1m,4.69
2024-08-21,interbank_1w,4.46
2024-08-21,interbank_2w,4.59
2024-08-21,interbank_3m,5.1
2024-08-21,interbank_6m,5.62
2024-08-21,interbank_on,4.4
2024-08-22,interbank_1m,4.52
2024-08-22,interbank_1w,4.51
2024-08-22,interbank_2w,4.52
2024-08-22,interbank_3m,5.05
2024-08-22,interbank_6m,5.26
2024-08-22,interbank_on,4.38
2024-08-23,interbank_1m,4.6
2024-08-23,interbank_1w,4.52
2024-08-23,interbank_2w,4.63
2024-08-23,interbank_3m,4.98
2024-08-23,interbank_6m,5.77
2024-08-23,interbank_on,4.42
2024-08-26,interbank_1m,4.57
2024-08-26,interbank_1w,4.62
2024-08-26,interbank_2w,4.64
2024-08-26,interbank_3m,4.95
2024-08-26,interbank_6m,5.77
2024-08-26,interbank_on,4.5
2024-08-27,interbank_1m,4.64
2024-08-27,interbank_1w,4.79
2024-08-27,interbank_2w,4.78
2024-08-27,interbank_3m,5.02
2024-08-27,interbank_6m,5.92
2024-08-27,interbank_on,4.66
2024-08-28,interbank_1m,4.52
2024-08-28,interbank_1w,4.63
2024-08-28,interbank_2w,4.74
2024-08-28,interbank_3m,5.18
2024-08-28,interbank_6m,5.92
2024-08-28,interbank_on,4.4
2024-08-29,interbank_1m,4.51
2024-08-29,interbank_1w,4.34
2024-08-29,interbank_2w,4.49
2024-08-29,interbank_3m,4.98
2024-08-29,interbank_6m,4.73
2024-08-29,interbank_on,4.02
2024-08-30,interbank_1m,4.05
2024-08-30,interbank_1w,4.44
2024-08-30,interbank_2w,4.48
2024-08-30,interbank_3m,5.09
2024-08-30,interbank_6m,5.98
2024-08-30,interbank_on,4.02
2024-09-04,interbank_1m,4.43
2024-09-04,interbank_1w,4.53
2024-09-04,interbank_2w,4.45
2024-09-04,interbank_3m,4.81
2024-09-04,interbank_6m,6.3
2024-09-04,interbank_on,4.52
2024-09-05,interbank_1m,4.4
2024-09-05,interbank_1w,4.77
2024-09-05,interbank_2w,4.5
2024-09-05,interbank_3m,5.03
2024-09-05,interbank_6m,6.3
2024-09-05,interbank_on,4.59
2024-09-06,interbank_1m,4.69
2024-09-06,interbank_1w,4.61
2024-09-06,interbank_2w,4.6
2024-09-06,interbank_3m,5.35
2024-09-06,interbank_6m,5.8
2024-09-06,interbank_on,4.59
2024-09-09,interbank_1m,4.41
2024-09-09,interbank_1w,4.54
2024-09-09,interbank_2w,4.43
2024-09-09,interbank_3m,5.16
2024-09-09,interbank_6m,6.7
2024-09-09,interbank_on,4.56
2024-09-10,interbank_1m,4.65
2024-09-10,interbank_1w,4.48
2024-09-10,interbank_2w,4.41
2024-09-10,interbank_3m,5.5
2024-09-10,interbank_6m,6.68
2024-09-10,interbank_on,4.42
2024-09-11,interbank_1m,4.51
2024-09-11,interbank_1w,4.23
2024-09-11,interbank_2w,4.28
2024-09-11,interbank_3m,4.96
2024-09-11,interbank_6m,6.68
2024-09-11,interbank_on,4.13
2024-09-12,interbank_1m,4.34
2024-09-12,interbank_1w,4.0
2024-09-12,interbank_2w,4.07
2024-09-12,interbank_3m,4.88
2024-09-12,interbank_6m,5.57
2024-09-12,interbank_on,3.8
2024-09-13,interbank_1m,4.44
2024-09-13,interbank_1w,4.07
2024-09-13,interbank_2w,3.63
2024-09-13,interbank_3m,4.88
2024-09-13,interbank_6m,5.57
2024-09-13,interbank_on,3.47
2024-09-16,interbank_1m,4.04
2024-09-16,interbank_1w,3.48
2024-09-16,interbank_2w,3.36
2024-09-16,interbank_3m,4.72
2024-09-16,interbank_6m,5.25
2024-09-16,interbank_on,3.28
2024-09-17,interbank_1m,3.72
2024-09-17,interbank_1w,3.34
2024-09-17,interbank_2w,3.46
2024-09-17,interbank_3m,4.78
2024-09-17,interbank_6m,5.47
2024-09-17,interbank_on,3.21
2024-09-18,interbank_1m,3.85
2024-09-18,interbank_1w,3.55
2024-09-18,interbank_2w,3.44
2024-09-18,interbank_3m,4.66
2024-09-18,interbank_6m,4.4
2024-09-18,interbank_on,3.22
2024-09-19,interbank_1m,3.72
2024-09-19,interbank_1w,3.47
2024-09-19,interbank_2w,3.58
2024-09-19,interbank_3m,4.72
2024-09-19,interbank_6m,5.23
2024-09-19,interbank_on,3.28
2024-09-20,interbank_1m,3.94
2024-09-20,interbank_1w,3.7
2024-09-20,interbank_2w,3.82
2024-09-20,interbank_3m,4.65
2024-09-20,interbank_6m,4.48
2024-09-20,interbank_on,3.56
2024-09-23,interbank_1m,3.98
2024-09-23,interbank_1w,4.03
2024-09-23,interbank_2w,3.91
2024-09-23,interbank_3m,4.33
2024-09-23,interbank_6m,5.34
2024-09-23,interbank_on,3.91
2024-09-24,interbank_1m,4.14
2024-09-24,interbank_1w,4.37
2024-09-24,interbank_2w,4.26
2024-09-24,interbank_3m,4.69
2024-09-24,interbank_6m,5.31
2024-09-24,interbank_on,4.22
2024-09-25,interbank_1m,4.22
2024-09-25,interbank_1w,4.34
2024-09-25,interbank_2w,4.41
2024-09-25,interbank_3m,4.5
2024-09-25,interbank_6m,4.46
2024-09-25,interbank_on,4.22
2024-09-26,interbank_1m,4.3
2024-09-26,interbank_1w,4.32
2024-09-26,interbank_2w,4.38
2024-09-26,interbank_3m,4.4
2024-09-26,interbank_6m,4.62
2024-09-26,interbank_on,4.22
2024-09-27,interbank_1m,4.33
2024-09-27,interbank_1w,4.35
2024-09-27,interbank_2w,4.28
2024-09-27,interbank_3m,4.51
2024-09-27,interbank_6m,4.7
2024-09-27,interbank_on,4.23
2024-09-30,interbank_1m,4.26
2024-09-30,interbank_1w,4.4
2024-09-30,interbank_2w,4.26
2024-09-30,interbank_3m,4.9
2024-09-30,interbank_6m,5.34
2024-09-30,interbank_on,4.44
2024-10-01,interbank_1m,4.32
2024-10-01,interbank_1w,4.31
2024-10-01,interbank_2w,4.2
2024-10-01,interbank_3m,4.53
2024-10-01,interbank_6m,5.34
2024-10-01,interbank_on,4.31
2024-10-02,interbank_1m,4.77
2024-10-02,interbank_1w,4.23
2024-10-02,interbank_2w,4.52
2024-10-02,interbank_3m,4.64
2024-10-02,interbank_6m,5.13
2024-10-02,interbank_on,4.17
2024-10-03,interbank_1m,4.16
2024-10-03,interbank_1w,3.97
2024-10-03,interbank_2w,4.0
2024-10-03,interbank_3m,4.54
2024-10-03,interbank_6m,5.16
2024-10-03,interbank_on,3.96
2024-10-04,interbank_1m,3.85
2024-10-04,interbank_1w,3.8
2024-10-04,interbank_2w,3.77
2024-10-04,interbank_3m,4.31
2024-10-04,interbank_6m,5.13
2024-10-04,interbank_on,3.76
2024-10-07,interbank_1m,3.77
2024-10-07,interbank_1w,3.65
2024-10-07,interbank_2w,3.73
2024-10-07,interbank_3m,4.36
2024-10-07,interbank_6m,5.12
2024-10-07,interbank_on,3.58
2024-10-08,interbank_1m,3.77
2024-10-08,interbank_1w,3.6
2024-10-08,interbank_2w,3.68
2024-10-08,interbank_3m,4.3
2024-10-08,interbank_6m,4.76
2024-10-08,interbank_on,3.49
2024-10-09,interbank_1m,3.52
2024-10-09,interbank_1w,3.51
2024-10-09,interbank_2w,3.53
2024-10-09,interbank_3m,4.08
2024-10-09,interbank_6m,5.11
2024-10-09,interbank_on,3.39
2024-10-10,interbank_1m,3.63
2024-10-10,interbank_1w,3.38
2024-10-10,interbank_2w,3.47
2024-10-10,interbank_3m,4.05
2024-10-10,interbank_6m,5.24
2024-10-10,interbank_on,3.3
2024-10-11,interbank_1m,3.46
2024-10-11,interbank_1w,3.27
2024-10-11,interbank_2w,3.38
2024-10-11,interbank_3m,4.12
2024-10-11,interbank_6m,5.11
2024-10-11,interbank_on,3.21
2024-10-14,interbank_1m,3.69
2024-10-14,interbank_1w,3.23
2024-10-14,interbank_2w,3.0
2024-10-14,interbank_3m,4.13
2024-10-14,interbank_6m,5.09
2024-10-14,interbank_on,3.1
2024-10-15,interbank_1m,3.23
2024-10-15,interbank_1w,3.1
2024-10-15,interbank_2w,3.22
2024-10-15,interbank_3m,4.07
2024-10-15,interbank_6m,5.15
2024-10-15,interbank_on,2.91
2024-10-16,interbank_1m,3.21
2024-10-16,interbank_1w,3.0
2024-10-16,interbank_2w,3.13
2024-10-16,interbank_3m,4.05
2024-10-16,interbank_6m,5.03
2024-10-16,interbank_on,2.77
2024-10-17,interbank_1m,3.34
2024-10-17,interbank_1w,2.94
2024-10-17,interbank_2w,3.14
2024-10-17,interbank_3m,4.0
2024-10-17,interbank_6m,5.05
2024-10-17,interbank_on,2.69
2024-10-18,interbank_1m,3.14
2024-10-18,interbank_1w,2.81
2024-10-18,interbank_2w,3.16
2024-10-18,interbank_3m,4.16
2024-10-18,interbank_6m,5.05
2024-10-18,interbank_on,2.66
2024-10-21,interbank_1m,3.96
2024-10-21,interbank_1w,4.0
2024-10-21,interbank_2w,4.06
2024-10-21,interbank_3m,4.35
2024-10-21,interbank_6m,5.01
2024-10-21,interbank_on,3.91
2024-10-22,interbank_1m,4.1
2024-10-22,interbank_1w,4.14
2024-10-22,interbank_2w,4.16
2024-10-22,interbank_3m,4.24
2024-10-22,interbank_6m,5.15
2024-10-22,interbank_on,3.97
2024-10-23,interbank_1m,4.2
2024-10-23,interbank_1w,3.94
2024-10-23,interbank_2w,4.13
2024-10-23,interbank_3m,4.38
2024-10-23,interbank_6m,5.26
2024-10-23,interbank_on,3.75
2024-10-24,interbank_1m,4.28
2024-10-24,interbank_1w,3.88
2024-10-24,interbank_2w,4.08
2024-10-24,interbank_3m,4.42
2024-10-24,interbank_6m,5.09
2024-10-24,interbank_on,3.68
2024-10-25,interbank_1m,4.27
2024-10-25,interbank_1w,4.05
2024-10-25,interbank_2w,4.18
2024-10-25,interbank_3m,4.51
2024-10-25,interbank_6m,5.22
2024-10-25,interbank_on,3.91
2024-10-28,interbank_1m,4.6
2024-10-28,interbank_1w,4.66
2024-10-28,interbank_2w,4.71
2024-10-28,interbank_3m,4.51
2024-10-28,interbank_6m,5.3
2024-10-28,interbank_on,4.63
2024-10-29,interbank_1m,4.54
2024-10-29,interbank_1w,4.74
2024-10-29,interbank_2w,4.52
2024-10-29,interbank_3m,4.93
2024-10-29,interbank_6m,5.43
2024-10-29,interbank_on,4.7
2024-10-30,interbank_1m,4.08
2024-10-30,interbank_1w,4.25
2024-10-30,interbank_2w,4.32
2024-10-30,interbank_3m,4.46
2024-10-30,interbank_6m,5.51
2024-10-30,interbank_on,3.82
2024-10-31,interbank_1m,3.8
2024-10-31,interbank_1w,3.92
2024-10-31,interbank_2w,4.12
2024-10-31,interbank_3m,4.61
2024-10-31,interbank_6m,5.1
2024-10-31,interbank_on,3.54
2024-11-01,interbank_1m,4.81
2024-11-01,interbank_1w,4.16
2024-11-01,interbank_2w,4.04
2024-11-01,interbank_3m,4.95
2024-11-01,interbank_6m,5.1
2024-11-01,interbank_on,4.02
2024-11-04,interbank_1m,4.9
2024-11-04,interbank_1w,6.12
2024-11-04,interbank_2w,5.35
2024-11-04,interbank_3m,5.39
2024-11-04,interbank_6m,5.26
2024-11-04,interbank_on,6.08
2024-11-05,interbank_1m,4.3
2024-11-05,interbank_1w,5.63
2024-11-05,interbank_2w,5.43
2024-11-05,interbank_3m,5.66
2024-11-05,interbank_6m,5.3
2024-11-05,interbank_on,5.57
2024-11-06,interbank_1m,4.64
2024-11-06,interbank_1w,4.82
2024-11-06,interbank_2w,4.72
2024-11-06,interbank_3m,5.61
2024-11-06,interbank_6m,5.3
2024-11-06,interbank_on,4.8
2024-11-07,interbank_1m,4.76
2024-11-07,interbank_1w,4.85
2024-11-07,interbank_2w,4.88
2024-11-07,interbank_3m,5.15
2024-11-07,interbank_6m,5.31
2024-11-07,interbank_on,4.8
2024-11-08,interbank_1m,4.66
2024-11-08,interbank_1w,4.6
2024-11-08,interbank_2w,4.7
2024-11-08,interbank_3m,4.93
2024-11-08,interbank_6m,5.42
2024-11-08,interbank_on,4.54
2024-11-11,interbank_1m,4.78
2024-11-11,interbank_1w,4.68
2024-11-11,interbank_2w,4.68
2024-11-11,interbank_3m,4.93
2024-11-11,interbank_6m,5.5
2024-11-11,interbank_on,4.56
2024-11-12,interbank_1m,4.8
2024-11-12,interbank_1w,4.85
2024-11-12,interbank_2w,4.83
2024-11-12,interbank_3m,4.91
2024-11-12,interbank_6m,5.42
2024-11-12,interbank_on,4.72
2024-11-13,interbank_1m,5.02
2024-11-13,interbank_1w,5.41
2024-11-13,interbank_2w,5.71
2024-11-13,interbank_3m,5.19
2024-11-13,interbank_6m,6.03
2024-11-13,interbank_on,5.42
2024-11-14,interbank_1m,5.25
2024-11-14,interbank_1w,5.72
2024-11-14,interbank_2w,5.69
2024-11-14,interbank_3m,5.19
2024-11-14,interbank_6m,5.05
2024-11-14,interbank_on,5.68
2024-11-15,interbank_1m,5.39
2024-11-15,interbank_1w,5.79
2024-11-15,interbank_2w,5.76
2024-11-15,interbank_3m,5.16
2024-11-15,interbank_6m,5.99
2024-11-15,interbank_on,5.83
2024-11-18,interbank_1m,5.67
2024-11-18,interbank_1w,5.73
2024-11-18,interbank_2w,5.19
2024-11-18,interbank_3m,5.02
2024-11-18,interbank_6m,4.44
2024-11-18,interbank_on,5.89
2024-11-19,interbank_1m,5.11
2024-11-19,interbank_1w,5.34
2024-11-19,interbank_2w,5.6
2024-11-19,interbank_3m,5.4
2024-11-19,interbank_6m,5.53
2024-11-19,interbank_on,5.31
2024-11-20,interbank_1m,4.97
2024-11-20,interbank_1w,4.43
2024-11-20,interbank_2w,4.68
2024-11-20,interbank_3m,5.32
2024-11-20,interbank_6m,5.22
2024-11-20,interbank_on,4.19
2024-11-21,interbank_1m,4.84
2024-11-21,interbank_1w,4.22
2024-11-21,interbank_2w,4.54
2024-11-21,interbank_3m,5.21
2024-11-21,interbank_6m,5.5
2024-11-21,interbank_on,4.06
2024-11-22,interbank_1m,4.78
2024-11-22,interbank_1w,4.75
2024-11-22,interbank_2w,4.89
2024-11-22,interbank_3m,5.16
2024-11-22,interbank_6m,5.32
2024-11-22,interbank_on,4.58
2024-11-25,interbank_1m,4.94
2024-11-25,interbank_1w,5.53
2024-11-25,interbank_2w,5.48
2024-11-25,interbank_3m,5.16
2024-11-25,interbank_6m,5.7
2024-11-25,interbank_on,5.47
2024-11-26,interbank_1m,5.2
2024-11-26,interbank_1w,5.42
2024-11-26,interbank_2w,5.65
2024-11-26,interbank_3m,5.32
2024-11-26,interbank_6m,6.03
2024-11-26,interbank_on,5.43
2024-11-27,interbank_1m,4.67
2024-11-27,interbank_1w,4.71
2024-11-27,interbank_2w,5.07
2024-11-27,interbank_3m,5.15
2024-11-27,interbank_6m,5.21
2024-11-27,interbank_on,4.41
2024-11-28,interbank_1m,4.34
2024-11-28,interbank_1w,3.94
2024-11-28,interbank_2w,4.53
2024-11-28,interbank_3m,5.28
2024-11-28,interbank_6m,5.59
2024-11-28,interbank_on,3.25
2024-11-29,interbank_1m,4.8
2024-11-29,interbank_1w,3.8
2024-11-29,interbank_2w,3.56
2024-11-29,interbank_3m,5.52
2024-11-29,interbank_6m,5.34
2024-11-29,interbank_on,3.11
2024-12-02,interbank_1m,4.44
2024-12-02,interbank_1w,4.41
2024-12-02,interbank_2w,4.55
2024-12-02,interbank_3m,5.18
2024-12-02,interbank_6m,5.6
2024-12-02,interbank_on,4.17
2024-12-03,interbank_1m,4.61
2024-12-03,interbank_1w,4.46
2024-12-03,interbank_2w,4.67
2024-12-03,interbank_3m,5.39
2024-12-03,interbank_6m,5.79
2024-12-03,interbank_on,4.18
2024-12-04,interbank_1m,4.77
2024-12-04,interbank_1w,4.42
2024-12-04,interbank_2w,4.54
2024-12-04,interbank_3m,5.28
2024-12-04,interbank_6m,5.57
2024-12-04,interbank_on,4.15
2024-12-05,interbank_1m,4.89
2024-12-05,interbank_1w,4.15
2024-12-05,interbank_2w,4.18
2024-12-05,interbank_3m,5.37
2024-12-05,interbank_6m,5.04
2024-12-05,interbank_on,3.99
2024-12-06,interbank_1m,4.5
2024-12-06,interbank_1w,4.22
2024-12-06,interbank_2w,4.4
2024-12-06,interbank_3m,5.22
2024-12-06,interbank_6m,5.47
2024-12-06,interbank_on,4.0
2024-12-09,interbank_1m,4.76
2024-12-09,interbank_1w,4.21
2024-12-09,interbank_2w,4.57
2024-12-09,interbank_3m,5.26
2024-12-09,interbank_6m,5.62
2024-12-09,interbank_on,4.03
2024-12-10,interbank_1m,4.77
2024-12-10,interbank_1w,4.41
2024-12-10,interbank_2w,4.61
2024-12-10,interbank_3m,5.48
2024-12-10,interbank_6m,5.29
2024-12-10,interbank_on,4.18
2024-12-11,interbank_1m,4.96
2024-12-11,interbank_1w,4.63
2024-12-11,interbank_2w,4.63
2024-12-11,interbank_3m,5.45
2024-12-11,interbank_6m,5.69
2024-12-11,interbank_on,4.47
2024-12-12,interbank_1m,5.11
2024-12-12,interbank_1w,4.71
2024-12-12,interbank_2w,4.74
2024-12-12,interbank_3m,5.47
2024-12-12,interbank_6m,5.48
2024-12-12,interbank_on,4.5
2024-12-13,interbank_1m,5.12
2024-12-13,interbank_1w,4.18
2024-12-13,interbank_2w,4.31
2024-12-13,interbank_3m,5.83
2024-12-13,interbank_6m,5.55
2024-12-13,interbank_on,4.01
2024-12-16,interbank_1m,5.01
2024-12-16,interbank_1w,4.12
2024-12-16,interbank_2w,4.66
2024-12-16,interbank_3m,5.41
2024-12-16,interbank_6m,5.72
2024-12-16,interbank_on,3.88
2024-12-17,interbank_1m,4.6
2024-12-17,interbank_1w,3.86
2024-12-17,interbank_2w,4.26
2024-12-17,interbank_3m,5.25
2024-12-17,interbank_6m,5.68
2024-12-17,interbank_on,3.29
2024-12-18,interbank_1m,4.81
2024-12-18,interbank_1w,3.62
2024-12-18,interbank_2w,4.67
2024-12-18,interbank_3m,5.37
2024-12-18,interbank_6m,5.74
2024-12-18,interbank_on,2.79
2024-12-19,interbank_1m,4.9
2024-12-19,interbank_1w,3.45
2024-12-19,interbank_2w,4.59
2024-12-19,interbank_3m,5.11
2024-12-19,interbank_6m,5.67
2024-12-19,interbank_on,2.69
2024-12-20,interbank_1m,4.96
2024-12-20,interbank_1w,4.45
2024-12-20,interbank_2w,4.82
2024-12-20,interbank_3m,5.18
2024-12-20,interbank_6m,5.49
2024-12-20,interbank_on,3.99
2024-12-23,interbank_1m,5.22
2024-12-23,interbank_1w,4.5
2024-12-23,interbank_2w,4.92
2024-12-23,interbank_3m,5.46
2024-12-23,interbank_6m,4.92
2024-12-23,interbank_on,4.37
2024-12-24,interbank_1m,5.13
2024-12-24,interbank_1w,4.69
2024-12-24,interbank_2w,5.03
2024-12-24,interbank_3m,5.38
2024-12-24,interbank_6m,5.5
2024-12-24,interbank_on,4.37
2024-12-25,interbank_1m,5.47
2024-12-25,interbank_1w,4.85
2024-12-25,interbank_2w,5.11
2024-12-25,interbank_3m,5.56
2024-12-25,interbank_6m,5.48
2024-12-25,interbank_on,4.48
2024-12-26,interbank_1m,5.29
2024-12-26,interbank_1w,5.05
2024-12-26,interbank_2w,5.06
2024-12-26,interbank_3m,5.51
2024-12-26,interbank_6m,5.75
2024-12-26,interbank_on,4.57
2024-12-27,interbank_1m,5.32
2024-12-27,interbank_1w,5.05
2024-12-27,interbank_2w,5.21
2024-12-27,interbank_3m,5.64
2024-12-27,interbank_6m,5.74
2024-12-27,interbank_on,4.0
2024-12-30,interbank_1m,5.22
2024-12-30,interbank_1w,4.97
2024-12-30,interbank_2w,5.17
2024-12-30,interbank_3m,5.67
2024-12-30,interbank_6m,4.93
2024-12-30,interbank_on,3.15
2024-12-31,interbank_1m,4.5
2024-12-31,interbank_1w,4.84
2024-12-31,interbank_2w,4.85
2024-12-31,interbank_3m,5.65
2024-12-31,interbank_6m,4.84
2024-12-31,interbank_on,4.04
2025-01-02,interbank_1m,4.41
2025-01-02,interbank_1w,4.37
2025-01-02,interbank_2w,4.5
2025-01-02,interbank_3m,5.66
2025-01-02,interbank_6m,5.91
2025-01-02,interbank_on,4.03
2025-01-03,interbank_1m,4.59
2025-01-03,interbank_1w,4.2
2025-01-03,interbank_2w,4.48
2025-01-03,interbank_3m,5.43
2025-01-03,interbank_6m,6.26
2025-01-03,interbank_on,3.96
2025-01-06,interbank_1m,4.38
2025-01-06,interbank_1w,4.2
2025-01-06,interbank_2w,4.19
2025-01-06,interbank_3m,5.63
2025-01-06,interbank_6m,5.94
2025-01-06,interbank_on,3.84
2025-01-07,interbank_1m,4.68
2025-01-07,interbank_1w,4.21
2025-01-07,interbank_2w,4.32
2025-01-07,interbank_3m,5.29
2025-01-07,interbank_6m,4.96
2025-01-07,interbank_on,3.79
2025-01-08,interbank_1m,4.3
2025-01-08,interbank_1w,4.25
2025-01-08,interbank_2w,4.18
2025-01-08,interbank_3m,5.29
2025-01-08,interbank_6m,4.87
2025-01-08,interbank_on,3.92
2025-01-09,interbank_1m,4.9
2025-01-09,interbank_1w,4.49
2025-01-09,interbank_2w,4.45
2025-01-09,interbank_3m,5.29
2025-01-09,interbank_6m,5.19
2025-01-09,interbank_on,4.33
2025-01-10,interbank_1m,4.95
2025-01-10,interbank_1w,4.76
2025-01-10,interbank_2w,4.45
2025-01-10,interbank_3m,5.52
2025-01-10,interbank_6m,5.73
2025-01-10,interbank_on,4.74
2025-01-13,interbank_1m,5.1
2025-01-13,interbank_1w,5.17
2025-01-13,interbank_2w,4.45
2025-01-13,interbank_3m,5.53
2025-01-13,interbank_6m,4.81
2025-01-13,interbank_on,4.95
2025-01-14,interbank_1m,5.0
