date,bank_code,bank_name,term,rate,product,method,currency,source_url,crawled_at
2026-07-02,AGR,Agribank,4M,2.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,5M,2.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,6M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,7M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,8M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,9M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,10M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,11M,4.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,12M,5.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,13M,5.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,15M,5.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,18M,5.9,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,AGR,Agribank,24M,6.0,quay,cuoi_ky,VND,https://www.agribank.com.vn/en/lai-suat,2026-07-02T16:11:07
2026-07-02,ACB,ACB,3W,0.5,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,1M,4.0,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,2M,4.2,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,3M,4.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,4M,4.6,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,5M,4.75,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,6M,4.5,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,9M,4.7,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,12M,5.3,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,13M,5.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,15M,5.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,18M,5.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,24M,5.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,36M,5.4,quay,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,3W,0.5,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,1M,4.5,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,2M,4.6,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,3M,4.7,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,6M,4.9,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,9M,5.1,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,ACB,ACB,12M,5.7,online,cuoi_ky,VND,https://acb.com.vn/lai-suat-tien-gui,2026-07-02T16:11:08
2026-07-02,VPB,VPBank,1M,4.75,quay,cuoi_ky,VND,https://www.vpbank.com.vn/uiux-api/api/interest-rate,2026-07-02T16:11:08
2026-07-02,VPB,VPBank,6M,6.4,quay,cuoi_ky,VND,https://www.vpbank.com.vn/uiux-api/api/interest-rate,2026-07-02T16:11:08
2026-07-02,VPB,VPBank,12M,6.6,quay,cuoi_ky,VND,https://www.vpbank.com.vn/uiux-api/api/interest-rate,2026-07-02T16:11:08
2026-07-02,VPB,VPBank,24M,6.2,quay,cuoi_ky,VND,https://www.vpbank.com.vn/uiux-api/api/interest-rate,2026-07-02T16:11:08
2026-07-02,STB,Sacombank,1M,4.5,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,2M,4.5,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,3M,4.5,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,4M,4.5,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,5M,4.5,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,6M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,7M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,8M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,9M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,10M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,11M,6.4,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,12M,6.6,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,13M,6.6,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,15M,6.6,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,18M,6.6,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,24M,6.9,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,STB,Sacombank,36M,6.9,quay,cuoi_ky,VND,https://www.sacombank.com.vn/content/dam/sacombank/files/cong-cu/lai-suat/tien-gui/khcn/SACOMBANK_LAISUATNIEMYETTAIQUAY_KHCN_VIE.pdf,2026-07-02T16:11:09
2026-07-02,HDB,HDBank,1D,0.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,1W,0.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,2W,0.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,3W,0.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,1M,3.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,2M,3.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,3M,3.6,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,4M,3.6,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,5M,3.6,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,6M,4.9,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,7M,4.7,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,8M,4.7,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,9M,4.7,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,10M,4.7,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,11M,4.7,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,12M,5.2,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,13M,5.4,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,15M,5.4,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,18M,5.5,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,24M,4.9,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,HDB,HDBank,36M,4.9,quay,cuoi_ky,VND,https://cdn.hdbank.com.vn/hdbank-file/document/20261004BIEULAISUATTIENGUIKHACHHANGCANHANKHCNWEBSITEF2_1776424967170.pdf,2026-07-02T16:11:10
2026-07-02,TCB,Techcombank,KKH,0.05,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,1M,3.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,2M,3.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,3M,4.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,4M,4.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,5M,4.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,6M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,7M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,8M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,9M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,10M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,11M,5.95,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,12M,6.15,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,13M,5.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,14M,5.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,15M,5.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,16M,5.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
2026-07-02,TCB,Techcombank,17M,5.25,quay,cuoi_ky,VND,https://techcombank.com/content/dam/techcombank/public-site/documents/techcombank-bieu-lai-suat-tien-gui-tiet-kiem-thuong-20260509.pdf,2026-07-02T16:11:18
