date,series_key,value
2015-02-18,d_round_3_0,165.62
2015-02-18,d_round_4_0,216.6
2015-02-18,d_round_5_0,181.46
2015-02-18,d_total,123.53
2015-02-19,d_round_0_5,105.61
2015-02-19,d_round_0_7,110.45
2015-02-19,d_round_0_9,108.69
2015-02-19,d_round_1_0,113.73
2015-02-19,d_round_1_5,112.98
2015-02-19,d_round_2_0,120.27
2015-02-19,d_round_3_0,165.51
2015-02-19,d_round_4_0,216.46
2015-02-19,d_round_5_0,181.33
2015-02-19,d_total,123.43
2015-02-20,d_round_0_5,105.45
2015-02-20,d_round_0_7,110.34
2015-02-20,d_round_0_9,108.66
2015-02-20,d_round_1_0,113.71
2015-02-20,d_round_1_5,113.02
2015-02-20,d_round_2_0,120.09
2015-02-20,d_round_3_0,165.21
2015-02-20,d_round_4_0,217.18
2015-02-20,d_round_5_0,180.66
2015-02-20,d_total,123.37
2015-02-21,d_round_0_5,105.35
2015-02-21,d_round_0_7,110.33
2015-02-21,d_round_0_9,108.59
2015-02-21,d_round_1_0,113.73
2015-02-21,d_round_1_5,113.02
2015-02-21,d_round_2_0,120.03
2015-02-21,d_round_3_0,165.13
2015-02-21,d_round_4_0,217.03
2015-02-21,d_round_5_0,181.2
2015-02-21,d_total,123.36
2015-02-22,d_round_0_5,105.43
2015-02-22,d_round_0_7,110.34
2015-02-22,d_round_0_9,108.72
2015-02-22,d_round_1_0,113.74
2015-02-22,d_round_1_5,113.05
2015-02-22,d_round_2_0,120.09
2015-02-22,d_round_3_0,165.24
2015-02-22,d_round_4_0,216.99
2015-02-22,d_round_5_0,181.25
2015-02-22,d_total,123.4
2015-02-23,d_round_0_5,105.54
2015-02-23,d_round_0_7,110.41
2015-02-23,d_round_0_9,108.76
2015-02-23,d_round_1_0,113.6
2015-02-23,d_round_1_5,112.99
2015-02-23,d_round_2_0,119.87
2015-02-23,d_round_3_0,165.19
2015-02-23,d_round_4_0,218.08
2015-02-23,d_round_5_0,181.36
2015-02-23,d_total,123.32
2015-02-24,d_round_0_5,105.54
2015-02-24,d_round_0_7,110.41
2015-02-24,d_round_0_9,108.76
2015-02-24,d_round_1_0,113.6
2015-02-24,d_round_1_5,112.99
2015-02-24,d_round_2_0,119.87
2015-02-24,d_round_3_0,165.19
2015-02-24,d_round_4_0,218.08
2015-02-24,d_round_5_0,181.36
2015-02-24,d_total,123.32
2015-02-25,d_round_0_5,105.63
2015-02-25,d_round_0_7,110.51
2015-02-25,d_round_0_9,108.98
2015-02-25,d_round_1_0,113.86
2015-02-25,d_round_1_5,113.46
2015-02-25,d_round_2_0,120.31
2015-02-25,d_round_3_0,166.26
2015-02-25,d_round_4_0,218.23
2015-02-25,d_round_5_0,182.13
2015-02-25,d_total,123.67
2015-02-26,d_round_0_5,105.6
2015-02-26,d_round_0_7,110.57
2015-02-26,d_round_0_9,109.23
2015-02-26,d_round_1_0,114.25
2015-02-26,d_round_1_5,113.92
2015-02-26,d_round_2_0,120.57
2015-02-26,d_round_3_0,166.93
2015-02-26,d_round_4_0,226.03
2015-02-26,d_round_5_0,182.55
2015-02-26,d_total,124.0
2015-02-27,d_round_0_5,104.92
2015-02-27,d_round_0_7,110.49
2015-02-27,d_round_0_9,109.38
2015-02-27,d_round_1_0,114.24
