date,series_key,value
2017-01-25,sjc_sell,35688000.0
2017-01-25,gap,3020978.0
2017-01-25,pct_gap,0.09247791243413618
2017-01-25,usd_vnd,22630.0
2017-01-25,fx_vcb,22630.0
2017-01-25,fx_tudo,22900.0
2017-01-25,fx_sbv,22818.0
2017-01-26,world_gold_usd,1189.5
2017-01-26,world_gold_vnd,32454207.0
2017-01-26,sjc_sell,35593000.0
2017-01-26,gap,3138793.0
2017-01-26,pct_gap,0.09671451839818486
2017-01-26,usd_vnd,22630.0
2017-01-26,fx_vcb,22630.0
2017-01-26,fx_tudo,22900.0
2017-01-27,world_gold_usd,1188.1
2017-01-30,world_gold_usd,1193.2
2017-01-31,world_gold_usd,1208.6
2017-02-01,world_gold_usd,1205.6
2017-02-02,world_gold_usd,1216.7
2017-02-02,world_gold_vnd,33284345.0
2017-02-02,sjc_sell,36083000.0
2017-02-02,gap,2798655.0
2017-02-02,pct_gap,0.08408322290854754
2017-02-02,usd_vnd,22690.0
2017-02-02,fx_vcb,22690.0
2017-02-02,fx_tudo,23025.0
2017-02-02,fx_sbv,22815.0
2017-02-03,world_gold_usd,1218.5
2017-02-03,world_gold_vnd,33289513.0
2017-02-03,sjc_sell,36623000.0
2017-02-03,gap,3333487.0
2017-02-03,pct_gap,0.10013625011576469
2017-02-03,usd_vnd,22660.0
2017-02-03,fx_vcb,22660.0
2017-02-03,fx_tudo,23050.0
2017-02-03,fx_sbv,22814.0
2017-02-06,world_gold_usd,1230.0
2017-02-06,world_gold_vnd,33536961.0
2017-02-06,sjc_sell,36333000.0
2017-02-06,gap,2796039.0
2017-02-06,pct_gap,0.08337186544720018
2017-02-06,usd_vnd,22615.0
2017-02-06,fx_vcb,22615.0
2017-02-06,fx_tudo,22880.0
2017-02-06,fx_sbv,22813.0
2017-02-07,world_gold_usd,1234.2
2017-02-07,world_gold_vnd,33733319.0
2017-02-07,sjc_sell,36008000.0
2017-02-07,gap,2274681.0
2017-02-07,pct_gap,0.06743128359234382
2017-02-07,usd_vnd,22670.0
2017-02-07,fx_vcb,22670.0
2017-02-07,fx_tudo,22850.0
2017-02-07,fx_sbv,22812.0
2017-02-08,world_gold_usd,1237.6
