date,series_key,value
2019-06-10,vn_10y,4.67
2019-06-10,us_10y,2.143
2019-06-10,bond_gap,2.527
2019-06-11,vn_10y,4.68
2019-06-11,us_10y,2.14
2019-06-11,bond_gap,2.54
2019-06-12,vn_10y,4.68
2019-06-12,us_10y,2.127
2019-06-12,bond_gap,2.553
2019-06-13,vn_10y,4.68
2019-06-13,us_10y,2.091
2019-06-13,bond_gap,2.589
2019-06-14,vn_10y,4.68
2019-06-14,us_10y,2.093
2019-06-14,bond_gap,2.587
2019-06-17,vn_10y,4.67
2019-06-17,us_10y,2.086
2019-06-17,bond_gap,2.584
2019-06-18,vn_10y,4.67
2019-06-18,us_10y,2.06
2019-06-18,bond_gap,2.61
2019-06-19,vn_10y,4.67
2019-06-19,us_10y,2.029
2019-06-19,bond_gap,2.641
2019-06-20,vn_10y,4.66
2019-06-20,us_10y,2.001
2019-06-20,bond_gap,2.659
2019-06-21,vn_10y,4.66
2019-06-21,us_10y,2.068
2019-06-21,bond_gap,2.592
2019-06-24,vn_10y,4.66
2019-06-24,us_10y,2.021
2019-06-24,bond_gap,2.639
2019-06-25,vn_10y,4.67
2019-06-25,us_10y,1.994
2019-06-25,bond_gap,2.676
2019-06-26,vn_10y,4.67
2019-06-26,us_10y,2.049
2019-06-26,bond_gap,2.621
2019-06-27,vn_10y,4.67
2019-06-27,us_10y,2.005
2019-06-27,bond_gap,2.665
2019-06-28,vn_10y,4.66
2019-06-28,us_10y,2.0
2019-06-28,bond_gap,2.66
2019-07-01,vn_10y,4.67
2019-07-01,us_10y,2.034
2019-07-01,bond_gap,2.636
2019-07-02,vn_10y,4.66
2019-07-02,us_10y,1.976
2019-07-02,bond_gap,2.684
2019-07-03,vn_10y,4.65
2019-07-03,us_10y,1.953
2019-07-03,bond_gap,2.697
2019-07-05,vn_10y,4.62
2019-07-05,us_10y,2.048
2019-07-05,bond_gap,2.572
2019-07-08,vn_10y,4.62
2019-07-08,us_10y,2.034
2019-07-08,bond_gap,2.586
2019-07-09,vn_10y,4.61
2019-07-09,us_10y,2.054
2019-07-09,bond_gap,2.556
2019-07-10,vn_10y,4.6
2019-07-10,us_10y,2.061
2019-07-10,bond_gap,2.539
2019-07-11,vn_10y,4.56
2019-07-11,us_10y,2.12
2019-07-11,bond_gap,2.44
2019-07-12,vn_10y,4.56
2019-07-12,us_10y,2.106
2019-07-12,bond_gap,2.454
2019-07-15,vn_10y,4.55
2019-07-15,us_10y,2.092
2019-07-15,bond_gap,2.458
2019-07-16,vn_10y,4.54
2019-07-16,us_10y,2.122
2019-07-16,bond_gap,2.418
2019-07-17,vn_10y,4.53
2019-07-17,us_10y,2.061
2019-07-17,bond_gap,2.469
2019-07-18,vn_10y,4.53
2019-07-18,us_10y,2.038
2019-07-18,bond_gap,2.492
2019-07-19,vn_10y,4.49
2019-07-19,us_10y,2.048
2019-07-19,bond_gap,2.442
2019-07-22,vn_10y,4.47
2019-07-22,us_10y,2.043
2019-07-22,bond_gap,2.427
2019-07-23,vn_10y,4.49
2019-07-23,us_10y,2.074
2019-07-23,bond_gap,2.416
2019-07-24,vn_10y,4.49
2019-07-24,us_10y,2.05
2019-07-24,bond_gap,2.44
